OPTOMI,http://optomi.com,"It staffing firm that serves its consultants, clients, and employees through its consultant-focused approach",late growth stage,,,2012,SEED,8000000,USD,32000000-48000000,2012,10,Friedman Fleischer & Lowe (FFL);Charlesbank Capital Partners,1,TRUE,,,"private_equity,venture_capital"
The Rainmaker Group,http://letitrain.com,Increase your revenue and maximize growth,late growth stage,fintech,financial management solutions,1998,EARLY VC,33800000,USD,135200000-202800000,2012,10,Norwest Venture Partners;Silicon Valley Bank,2,TRUE,135200000-202800000,oct/2012,"private_equity,venture_capital"
Wasabi Productions,http://wasabipro.com,"Creates original, interactive storybook apps for preschoolers on touch screen devices",seed stage,media;education,,2012,ANGEL,100000,USD,400000-600000,2012,9,,2,TRUE,,,n/a
SkyJam,http://skyjam.fm,Music Community and Marketplace service for Producers and Artists,seed stage,music;media,content production;streaming,2012,SEED,50000,USD,200000-300000,2012,9,Jonathan Speigner,1,TRUE,200000-300000,sep/2012,angel
Virtual Command,http://virtualcommand.com,Solutions to access user-specific applications and files from various internet-connected devices,seed stage,enterprise software,,2011,SEED,200000,USD,800000-1200000,2012,8,,1,TRUE,800000-1200000,aug/2012,n/a
Aptidata,http://aptidata.com,A proprietary data-driven saas-based app with a natural language interface helping businesses with transactional data,seed stage,real estate,,2011,ANGEL,750000,USD,3000000-4500000,2012,8,,2,TRUE,3000000-4500000,aug/2012,n/a
E & E Capital Management,http://eecapitalmanagement.com,Atlanta Property Management and Property Managers,early growth stage,real estate,mortgages & lending;real estate services,2012,SEED,4000000,USD,16000000-24000000,2012,6,,1,TRUE,16000000-24000000,jun/2012,n/a
Airo Wireless,http://airowireless.com,Airo mobilizes hazardous environments with Intrinsically Safe communication solutions,late growth stage,telecom,,1999,LATE VC,4000000,USD,16000000-24000000,2012,5,,1,TRUE,,,n/a
Contact At Once!,http://autodealerchat.com,They Text. You Connect. You WIN!   Learn more about using mobile technologies at your apartment communities.  http://t.co/WCpoFd6dR7,late growth stage,,,2005,EARLY VC,3000000,USD,12000000-18000000,2012,5,LivePerson,2,TRUE,65000000,nov/2014,n/a
Nalace Corporation,http://nalace.com,nalace.comК-КThis website is for sale!К-Кnalace Resources and Information.,seed stage,,,2012,SEED,19000,USD,76000-114000,2012,4,Howard Barnett,1,TRUE,76000-114000,apr/2012,angel
Adhere2Care,http://adhere2care.com,"Adhere2Care, a healthcare monitoring company, connects healthcare personnel to each other and those in need of medical care",seed stage,,,2011,SEED,300000,USD,1200000-1800000,2012,3,,1,TRUE,1200000-1800000,mar/2012,n/a
Method CPA,http://methodcpa.com,Partners helping you achieve financial success,seed stage,fintech,financial management solutions,2010,SEED,0,USD,,2012,3,Penta Mezzanine Fund,1,TRUE,,,"private_equity,venture_capital"
Better World Books,http://betterworldbooks.com,"Follow our main Twitter account @BWBooks. http://t.co/LerLRQtuOQ, online bookseller, has raised over $7.0 million for global literacy.",late growth stage,media,publishing,2002,SERIES A,4500000,USD,18000000-27000000,2012,1,NXMH;GoodCap,2,TRUE,18000000-27000000,jan/2012,investment fund
Abutec,http://abutec.com,"Technology-driven company offering high-efficiency, low-emission combustion products",seed stage,legal,,2010,GROWTH EQUITY VC,0,USD,,2012,1,Merion Investment Partners;Aereon Solutions,2,TRUE,,,venture_capital
Yavay,http://yavay.net,"Yavay, Inc operates an online sponsorship marketplace and knowledge center for the sponsorship industry",late growth stage,education,,2009,SEED,0,USD,,2012,1,Valhalla Angels,1,TRUE,,,"angel_fund,venture_capital"
Evgentech,http://evgentech.com,,late growth stage,,,2009,ANGEL,0,USD,,2011,12,Atlanta Technology Angels,1,TRUE,,,angel_fund
DueProps,http://dueprops.com,An innovative new way to reward and recognize employee performance,late growth stage,,,2011,SEED,200000,USD,800000-1200000,2011,11,,1,TRUE,800000-1200000,nov/2011,n/a
A Family First Community Services,http://affcs.net,"Provides community based mental health treatment, such as assertive community treatment services to individual adults",late growth stage,wellness beauty,,2008,EARLY VC,500000,USD,2000000-3000000,2011,11,,1,TRUE,2000000-3000000,nov/2011,n/a
Proximus,http://proximusmobility.com,"Access executive level reports detailing dwell times, demographics and traffic patterns at your location",seed stage,security,public safety,2009,EARLY VC,1800000,USD,7200000-10800000,2011,11,Techstars;Techstars Stockholm;Techstars Boston;Techstars Paris;Techstars Berlin Accelerator,1,TRUE,7200000-10800000,nov/2011,n/a
OT Enterprises,http://ot-network.com,"Digital media, marketing and technology company that focuses on the business and lifestyle of sports",seed stage,media,,2005,SEED,0,USD,,2011,11,,1,TRUE,,,n/a
TransactionTree,http://transactiontree.com,Digital receipt solutions for the retail industry,seed stage,,,2008,SEED,185000,USD,740000-1110000,2011,9,,1,TRUE,,,n/a
Moblication,http://moblication.com,The domain name moblication.com is for sale | Uni Market,late growth stage,event tech,,2008,ANGEL,0,USD,,2011,9,,1,TRUE,,,n/a
Engiver,http://engiver.com,Charitable giving platform that identifies and promotes appeals for individuals with a life enhancement opportunity,seed stage,fintech,payments;mortgages & lending,2011,SEED,40000,USD,160000-240000,2011,7,Start-Up Chile,1,TRUE,160000-240000,jul/2011,accelerator
VUELOGIC,http://vuelogic.com,Provides revenue generation business solutions that enable companies to analyze and trend customer data,seed stage,hosting,,2007,EARLY VC,300000,USD,1200000-1800000,2011,6,,1,TRUE,,,n/a
The Doctor Gadget Company,http://drgadget.com,Proven network television personality and is a regular guest on many hit TV shows such as the View and Extra,seed stage,media,social media,2001,SEED,0,USD,,2011,6,TomorrowVentures,1,TRUE,,,venture_capital
Craneware,https://public.craneware.com/,Revenue integrity solutions that improve financial performance for healthcare organizations,late growth stage,health,,1999,EARLY VC,6000000,USD,24000000-36000000,2011,6,Scottish Equity Partners,2,TRUE,24000000-36000000,jun/2011,n/a
PGA TOUR Superstore,http://pgatoursuperstore.com,Official online store of the pga tour which sells golf and tennis items,late growth stage,sports,,2003,EARLY VC,9000000,USD,36000000-54000000,2011,5,Banyan Fund,1,TRUE,36000000-54000000,may/2011,n/a
United Pharmacy Partners (UPPI),http://uppi.org,United Pharmacy Partners operates a network of nuclear medicine and PET pharmacy institutes,seed stage,health,pharmaceutical,1998,SEED,110000,USD,440000-660000,2011,4,,1,TRUE,440000-660000,apr/2011,n/a
AudiBell Designs,http://audibelldesigns.com,Clothing and accessory company that is more than the run of the mill clothing company,late growth stage,fashion,apparel,2011,SEED,0,USD,,2011,4,,1,TRUE,,,n/a
IdentityForge,https://www.idmworks.com/,,seed stage,fintech,,2004,EARLY VC,1000000,USD,4000000-6000000,2011,3,IDMWorks,2,TRUE,4000000-6000000,mar/2011,n/a
Ratrix Technologies,http://ratrixtech.com,Early stage company commercializing multi-dimensional signal decoding technology developed at georgia tech,seed stage,semiconductors,,2011,SPINOUT,0,USD,,2011,1,Georgia Institute of Technology;NSF - National Science Foundation,3,FALSE,,,university
EarSketch,https://earsketch.gatech.edu,Learn Python and JavaScript through music composing and remixing,late growth stage,music;education,,2011,SPINOUT,0,USD,,2011,1,Georgia Institute of Technology,1,FALSE,,,university
Autorally,https://autorally.github.io/,High-performance testbed for self-driving vehicle research,late growth stage,media,social media;publishing,2011,SPINOUT,0,USD,,2011,1,Georgia Institute of Technology,1,FALSE,,,university
Double the Donation,http://doublethedonation.com/matching-gift-service,Helps non-profit organizations raise money from corporate matching gift programs and employee volunteer grant programs,early growth stage,education,,2010,SEED,0,USD,,2011,1,,1,TRUE,,,n/a
Vendormate,http://www.vendormate.com/,Healthcare Supply Chain Management | Materials | Inventory | SCM | GHX,late growth stage,health,,2000,,0,USD,,2010,12,Panoramic Ventures;BIP Ventures,1,TRUE,,,n/a
Impact Consulting,http://impactconsultingservices.com,Management consulting and retail operations for furniture and home furnishings for over 20 years,early growth stage,legal,,2007,CONVERTIBLE,415000,USD,,2010,12,,1,TRUE,,,n/a
Hydrocapsule,http://hydrocapsule.com,Hydrocapsule | Patented Encapsulation Technology С Patented Polymer Encapsulation Technology,seed stage,health,medical devices,2010,SEED,25000,USD,100000-150000,2010,8,,1,TRUE,100000-150000,aug/2010,n/a
FiPath,http://fipath.com,Provides unbiased retirement planning content and analytical tools,seed stage,fintech,financial management solutions,2008,SERIES A,510000,USD,2040000-3060000,2010,6,Imlay Investments,1,TRUE,2040000-3060000,jun/2010,non-profit
422 Group,http://422group.com,Technology and professional services company offering relationship management software for colleges and universities,seed stage,hosting,,2004,SEED,1000000,USD,4000000-6000000,2010,6,,1,TRUE,4000000-6000000,jun/2010,n/a
Autonomous Fusion,http://autonomousfusion.com/,"Develops self-driving/autonomous cars software, using artificial intelligence/machine learning",seed stage,transportation,autonomous & sensor tech,2008,EARLY VC,5000000,USD,20000000-30000000,2010,5,,1,TRUE,20000000-30000000,may/2010,n/a
Analytics Quotient,http://aqinsights.com,"Provides a unique balance of human, technology, and business understanding that is not offered by competitors",late growth stage,marketing,marketing analytics,2008,SEED,19500,USD,78000-117000,2010,4,,1,TRUE,78000-117000,apr/2010,n/a
Cool Containers,http://coolcontainers.com,Cool Containers manufactures and markets refrigerated cargo containers,early growth stage,travel,,2009,SEED,600000,USD,2400000-3600000,2010,4,,2,TRUE,2400000-3600000,apr/2010,n/a
Spoofem.com,http://spoofem.com,"Website for customers to spy or find out information anonymously by surfing the web, making calls, and sending messages",seed stage,,,2009,SEED,150000,USD,600000-900000,2010,4,,1,TRUE,600000-900000,apr/2010,n/a
Paradies,http://theparadiesshops.com,,early growth stage,,,,GROWTH EQUITY VC,0,USD,,2010,1,Freeman Spogli,1,TRUE,,,"private_equity,venture_capital"
Industriaplex,http://iplex.com,,early growth stage,travel,,1999,SEED,0,USD,,2009,11,,1,TRUE,,,n/a
AppointmentCity,http://appointmentcity.com,A start-up venture that seeks to become the one stop platform for consumers of services to schedule all their appointments in an online real-time setting,late growth stage,education,,2009,ANGEL,800000,USD,3200000-4800000,2009,10,,1,TRUE,3200000-4800000,oct/2009,n/a
QuantiSense,http://quantisense.com,Offers a fresh approach to retail analytics,early growth stage,marketing;enterprise software,marketing analytics,2001,SEED,99900,USD,399600-599400,2009,10,Epicor Software,2,TRUE,399600-599400,oct/2009,n/a
Squidbid,http://squidbid.com,Efficient purchasing platform which completely changes the way that people buy things,seed stage,enterprise software,,2008,SEED,75000,USD,300000-450000,2009,9,,1,TRUE,300000-450000,sep/2009,n/a
Wordster,http://wordster.net,Ombines groundbreaking natural language processing (NLP) science and the power of web 2.0 to deliver the best dictionary/thesaurus semantic reference on the web,seed stage,education,,1999,EARLY VC,440000,USD,1760000-2640000,2009,8,,1,TRUE,,,n/a
Radiance Solar,http://radiancesolar.com,"Specializes in turnkey solar power installations for commercial, institutional and utility customers",early growth stage,energy,,2007,ANGEL,1000000,USD,4000000-6000000,2009,6,Bravo Infrastructure Group,3,TRUE,,,n/a
Servant Health Group,http://servantpharmacy.com,,seed stage,,,2007,SEED,1120000,USD,4480000-6720000,2009,3,,1,TRUE,,,n/a
Ketal Biomedical,,,late growth stage,,,2009,SPINOUT,0,USD,,2009,1,Emory University,1,FALSE,,,university
Medivity,http://medivity.com/,,seed stage,,,2009,SPINOUT,0,USD,,2009,1,Georgia Institute of Technology,1,FALSE,,,university
AlpZhi,http://www.alpzhi.com/,Involved in research related to micro fabrication,seed stage,,,2009,SPINOUT,0,USD,,2009,1,Georgia Institute of Technology;Small Business Innovation Research (SBIR);NSF - National Science Foundation,3,FALSE,,,university
I-Shake,http://i-shake.com,Infotainment company focused on lifestyle and entertainment software applications for mobile and web-based technology,seed stage,,,2009,SEED,0,USD,,2009,1,,1,TRUE,,,n/a
ShrinkTheWeb,http://shrinktheweb.com,Website Screenshots Service | ShrinkTheWeb,seed stage,hosting,,2007,SEED,200000,USD,800000-1200000,2008,7,,1,TRUE,,,n/a
Chamberlin Edmonds,http://chamberlinedmonds.com,,late growth stage,,,,,0,USD,,2008,6,Trident Capital,1,TRUE,,,venture_capital
Idhasoft,http://idhasoft.com,"Software products and it services provider serving enterprise customers in the united states, europe and asia",late growth stage,,,2006,LATE VC,30000000,USD,120000000-180000000,2008,5,Arcapita Ventures,1,TRUE,120000000-180000000,may/2008,venture_capital
The Highway Girl,http://thehighwaygirl.com,"Traveling music tv show, authentic clothing and product mall and a lifestyle community for artists and travelers",seed stage,music,,2005,SEED,0,USD,,2008,5,Techstars;Techstars Boston;Techstars Paris;Techstars Stockholm,1,TRUE,,,accelerator
Encompass Digital Media,http://encompass.tv,"Encompass is a global technology services company focused on supporting TV networks, broadcasters, sports leagues and digital leaders with the delivery of their linear/nonlinear video content across television and digital platforms",late growth stage,,,2008,GROWTH EQUITY VC,0,USD,,2008,4,Court Square Capital Partners;Wasserstein & Co.,1,TRUE,,,corporate
FSDashboard,http://fantasystatus.com,,late growth stage,gaming,,2005,SERIES A,1250000,USD,5000000-7500000,2007,7,Mangrove Capital Partners,1,TRUE,,,venture_capital
Effigene Pharmaceuticals,http://www.effigene.com/,,late growth stage,,,2007,SPINOUT,0,USD,,2007,1,Emory University,1,FALSE,,,university
InterCAX,https://intercax.com/,Innovate software that fundamentally advances computer-based modeling and simulation of complex systems,early growth stage,robotics,,2007,SPINOUT,0,USD,,2007,1,Georgia Institute of Technology;Small Business Innovation Research (SBIR),2,FALSE,,,university
Reflex Security,http://reflexsecurity.com,,late growth stage,,,2003,SERIES B,12000000,USD,48000000-72000000,2006,10,Spencer trask & co,1,TRUE,,,investment fund
PRBC,http://prbc.com,Credit bureau which collects bill payments and check cashing records to build alternative credit reports,late growth stage,fintech,mortgages & lending;payments,2002,SEED,0,USD,,2006,10,Center for Financial Services Innovation (CFSI),1,TRUE,,,venture_capital
